"","X0.995","X0.99","X0.975","X0.95","X0.9","X0.75","X0.5","X0.25","X0.1","X0.05","X0.025","X0.01","X0.005"
" 1",3.9270422220516e-05,0.000157087857909702,0.000982069117175258,0.00393214000001953,0.0157907740934312,0.101531044267622,0.454936423119573,1.32330369693147,2.70554345409542,3.84145882069413,5.02388618731489,6.63489660102121,7.87943857662241
" 2",0.0100250836470886,0.0201006717070029,0.0506356159685798,0.102586588775101,0.210721031315653,0.575364144903562,1.38629436111989,2.77258872223978,4.60517018598809,5.99146454710798,7.37775890822787,9.21034037197618,10.5966347330961
" 3",0.071721774586492,0.114831801899117,0.215795282623898,0.351846317749272,0.584374374155183,1.21253290304567,2.36597388437534,4.10834493563232,6.25138863117032,7.81472790325118,9.34840360449614,11.3448667301444,12.8381564665986
" 4",0.206989093496182,0.297109480506532,0.48441855708793,0.710723021397324,1.06362321677922,1.92255752622955,3.35669398003332,5.38526905777939,7.77944033973486,9.48772903678115,11.1432867818778,13.2767041359876,14.8602590005602
" 5",0.411741903832499,0.554298076728277,0.831211613486663,1.14547622606177,1.61030798696232,2.67460280943216,4.35146019109553,6.62567976382925,9.23635689978112,11.0704976935164,12.83250199403,15.086272469389,16.749602343639
" 6",0.675726777455467,0.872090330156587,1.2373442457912,1.63538289432791,2.20413065649864,3.45459883572104,5.34812062744712,7.84080412058512,10.6446406756684,12.591587243744,14.4493753354479,16.8118938297709,18.5475841785111
" 7",0.989255683132951,1.23904230556793,1.68986918067736,2.16734990929806,2.83310691781534,4.25485218354652,6.34581119552152,9.03714754790814,12.0170366237805,14.0671404493402,16.0127642746293,18.4753069065824,20.2777398749626
" 8",1.34441308701481,1.64649737269077,2.17973074725265,2.73263679349966,3.48953912564982,5.07064042380019,7.34412149770179,10.2188549702468,13.3615661365117,15.5073130558655,17.5345461394846,20.0902350296632,21.9549549906595
" 9",1.73493290499666,2.08790073587073,2.70038949998036,3.32511284306682,4.16815900814611,5.89882588296997,8.34283269225295,11.3887514404704,14.6836565732598,16.9189776046204,19.0227677986416,21.6659943334619,23.5893507812574
" 10",2.15585648130464,2.55821216018721,3.24697278023684,3.94029913611906,4.86518205192533,6.73720077195464,9.34181776559197,12.5488613968894,15.9871791721053,18.3070380532751,20.4831773508074,23.2092511589544,25.1881795719712
" 11",2.60322189051511,3.05348410664068,3.8157482522361,4.57481307932223,5.57778478979985,7.58414278544129,10.3409980743918,13.7006927460115,17.2750085175001,19.6751375726825,21.9200492610212,24.7249703113183,26.7568489164696
" 12",3.07382363808933,3.57056897060439,4.4037885069817,5.22602948839264,6.30379605958432,8.4384187661358,11.3403223774241,14.8454036710402,18.5493477867032,21.0260698174831,23.3366641586453,26.2169673055359,28.299518822046
" 13",3.56503457972954,4.10691547150441,5.00875051181033,5.89186433770985,7.04150458009546,9.29906552985214,12.3397558825639,15.9839062163121,19.8119293071276,22.3620324948269,24.7356048849315,27.688249610457,29.8194712236532
" 14",4.07467495739934,4.66042506265777,5.62872610303973,6.57063138378934,7.78953360975237,10.1653138053771,13.3392741490995,17.1169335960001,21.0641442129971,23.6847913048406,26.1189480450374,29.1412377406728,31.3193496225953
" 15",4.60091557172734,5.22934888409896,6.26213779504325,7.26094392767003,8.54675624170454,11.036537659091,14.3388595109566,18.2450856024151,22.3071295815787,24.9957901397286,27.488392863443,30.5779141668925,32.8013206457918
" 16",5.14220544304369,5.81221247013497,6.907664353497,7.96164557237855,9.312236353796,11.912219697416,15.3384988850016,19.3688602205845,23.5418289230961,26.2962276048642,28.8453507234048,31.9999269088152,34.2671865378267
" 17",5.69721710149783,6.40775977773894,7.56418644957757,8.67176020467008,10.0851863346193,12.791926423832,16.3381823773925,20.4886762383915,24.7690353439015,27.5871116382753,30.1910091216398,33.4086636050046,35.7184656590046
" 18",6.26480468450646,7.01491090117258,8.23074619475667,9.39045508068899,10.8649361165089,13.6752903503983,17.3379023687407,21.6048897957282,25.9894230826372,28.8692994303926,31.5263784403866,34.8053057347051,37.1564514566068
" 19",6.84397144548296,7.63272964757147,8.90651648198797,10.117013063859,11.650910032127,14.5619967314202,18.3376528967565,22.7178067441999,27.2035710293568,30.1435272056462,32.8523268617297,36.19086912927,38.5822565549342
" 20",7.43384426293423,8.2603983325464,9.59077739226487,10.8508113941826,12.4426092104501,15.4517735390477,19.3374292294283,23.8276920430309,28.4119805843056,31.4104328442309,34.1696069028383,37.566234786625,39.9968463129387
" 21",8.03365342023273,8.89719794207721,10.2828977825229,11.5913052088207,13.2395979753953,16.3443837624788,20.3372275635479,24.9347770149023,29.6150894361827,32.6705733409173,35.4788759057273,38.9321726835161,41.4010647714176
" 22",8.64271640066641,9.54249233878507,10.9823207344737,12.3380145787906,14.041493189422,17.2396194047591,21.3370448076726,26.039265028165,30.813282343953,33.9244384714438,36.7807120840355,40.2893604375939,42.7956549993085
" 23",9.26042477580874,10.1957155557458,11.6885519224524,13.0905141881728,14.8479557992677,18.1372967411558,22.3368784231843,27.1413360029765,32.0068996817043,35.1724616269081,38.0756272503558,41.6383981188585,44.1812752499711
" 24",9.88623350224147,10.8563614755323,12.4011502174444,13.8484250271702,15.6586840525128,19.0372525295235,23.3367263060895,28.2411500255288,33.1962442886282,36.4150285018073,39.3640770266039,42.9798201393516,45.5585119365306
" 25",10.5196521120247,11.5239753722493,13.1197200249378,14.6114076394833,16.4734079986734,19.9393409490197,24.3365866978843,29.3388502768664,34.381587017553,37.6524841334828,40.6464691202752,44.3141048962192,46.9278901600808
" 26",11.1602374061641,12.1981469235056,13.8439049820076,15.3791565832617,17.2918849897388,20.8434311030754,25.3364581174773,30.4345654286158,35.5631712719235,38.88513865983,41.9231700963539,45.6416826662832,48.2898823324568
" 27",11.8075873513661,12.8785043931445,14.5733827308217,16.1513958496641,18.113895966896,21.7494049644995,26.3363393085914,31.5284116195223,36.7412167477977,40.1132720694136,43.194510966156,46.9629421247514,49.6449152989942
" 28",12.4613359480026,13.5647097546188,15.3078605526012,16.9278750444225,18.9392423719175,22.657155670646,27.3362291986898,32.6204940990255,37.9159225446971,41.3371381514274,44.4607918363178,48.2782357703155,50.9933762684995
" 29",13.1211488879604,14.2564545762747,16.0470716953649,17.7083661828246,19.7677435594748,23.5665860984102,28.3361268665844,33.7109086039108,39.087469770694,42.5569678042927,45.7222858041745,49.5878844728988,52.3356177859336
" 30",13.7867198595027,14.9534565284554,16.7907722655666,18.4926609819535,20.5992346145853,24.4776076648863,29.3360315166616,34.7997425191409,40.2560237387118,43.7729718257422,46.9792422436712,50.8921813115171,53.6719619302406
" 31",14.457767385669,15.6554564016814,17.5387385814755,19.2805685591293,21.4335645003108,25.3901393114882,30.3359424581981,35.887075862806,41.4217358297852,44.9853432803651,48.2318895944519,52.1913948331919,55.0027038800239
" 32",15.1340321054157,16.3622155476658,18.290764907283,20.0719134645483,22.2705944766442,26.3041066383592,31.3358590886345,36.9729821266831,42.5847450829808,46.1942595202785,49.4804377429717,53.4857718362354,56.3281149597109
" 33",15.8152744243278,17.0735136723294,19.0466615031751,20.8665339907148,23.1101967436073,27.2194411627552,32.3357808799484,38.057528997447,43.7451795594342,47.3998839190809,50.7250800662812,54.7755397601103,57.6484452558585
" 34",16.5012724755444,17.7891469235469,19.8062529392146,21.664280712552,23.9522532708993,28.1360796803683,33.3357073674792,39.1407789786003,44.9031575185199,48.6023673672942,51.9659951951219,56.0609087477891,58.9639258755194
" 35",17.1918203424439,18.5089262270249,20.569376630745,22.4650152208827,24.7966547836925,29.0539637126471,34.3356381407036,40.2227899293228,46.0587884368367,49.8018495682019,53.2033485420565,57.3420734338592,60.274770904781
" 36",17.8867265033002,19.2326758321541,21.3358815607991,23.2686090188938,25.6432998798511,29.9730390263702,35.3355728355769,41.3036155334084,47.2121738949374,50.9984601657106,54.4372936318132,58.619214501687,61.5811791147573
" 37",18.5858124650496,19.9602320364072,22.1056271611695,24.0749425566799,26.4920942583499,30.8932552142523,36.3355111281383,42.3833057090598,48.3634083521943,52.1923197301029,55.6679732642611,59.8925000450869,62.8833354537412
" 38",19.288911558891,20.6914420622572,22.8784823287335,24.8839043833356,27.3429500422429,31.8145653273673,37.3354527291434,43.4619069684054,49.5125798265756,53.3835406229693,56.895520535056,61.1620867636897,64.1814123574062
" 39",19.9958678749563,21.4261630649459,23.654324557593,25.6953903995748,28.1957851824004,32.7369255517689,38.335397379536,44.5394627340758,50.6597704932137,54.5722277589417,58.1200597346863,62.4281210161849,65.475570903468
" 40",20.7065353169701,22.1642612529752,24.4330391708079,26.5093031966931,29.0505229305455,33.6602949229844,39.3353448466113,45.6160136189421,51.8050572133175,55.758479278887,59.3417071431712,63.6907397515644,66.7659618328039
" 41",21.4207767608235,22.9056111060811,25.2145186381125,27.3255514699942,29.9070913719953,34.5846350730959,40.3352949207491,46.6915976741232,52.948512003082,56.9423871468241,60.5605717348437,64.9500713352112,68.0527264554416
" 42",22.1384633034706,23.6500946778262,25.9986619681524,28.1440494966826,30.7654230100453,35.5099100059744,41.335247412621,47.7662506095498,54.0902024507124,58.124037680868,61.7767558053492,66.2062362839932,69.3359974569004
" 43",22.8594735905985,24.3976009718975,26.7853741655363,28.9647166697757,31.625454395189,36.4360858969304,42.3352021507937,48.8400059907081,55.2301920884089,59.3035120268998,62.990355531102,67.4593479223258,70.6158996179664
" 44",23.5836932132267,25.1480253828245,27.5745657444592,29.787477080862,32.4871257934005,37.3631309136133,43.3351589796639,49.9128954146314,56.3685407251188,60.4808865823364,64.2014614698868,68.7095129693454,71.8925504589992
" 45",24.3110141648079,25.901269193178,28.3661522918598,30.6122591455955,33.3503808885668,38.2910150554695,44.3351177576729,50.984948667753,57.505304744996,61.6562333762796,65.4101590099996,69.9568320658382,73.1660608182251
" 46",25.0413343515929,26.6572391204409,29.1600540740894,31.4389952666971,34.2151665148698,39.2197100094609,45.3350783557573,52.0561938678544,58.6405373757917,62.8296204114082,66.6165287742505,71.2014002483115,74.4365353721017
" 47",25.7745571500205,27.4158469076901,29.9561956819121,32.2676215299734,35.0814324155147,40.1491890200753,46.3350406559999,53.1266575920226,59.774288930796,64.001111972218,67.8206469842525,72.4433073765482,75.7040731046948
" 48",26.5105910057374,28.1770089530289,30.7545057093729,33.0980774294863,35.9491310247033,41.0794267719353,47.3350045504526,54.1963649922662,60.9066070274484,65.1707689035699,69.0225857896661,73.6826385201057,76.9687677320446
" 49",27.2493490695697,28.9406459733815,31.5549164626671,33.9303056185278,36.8182172701728,42.0103992835444,48.3349699401048,55.2653399002146,62.0375367853097,66.3386488629688,70.2224135664345,74.9194743084782,78.2307080866899
" 50",27.9907488663733,29.7066826988413,32.3573636956587,34.7642516835017,37.6886483939785,42.9420838109059,49.3349367339768,56.3336049221324,63.1671210057263,67.5048065495412,71.4201951875064,76.1538912490127,79.4899784668289
" 51",28.734711993212,30.4750475942475,33.1617863691269,35.5998639381883,38.5603837895014,43.8744587599158,50.3349048483227,57.4011815253231,64.2954003352158,68.6692939122858,72.6159922690858,77.3859620161372,80.7466589540133
" 52",29.4811638437533,31.2456726050882,33.9681264311927,36.4370932361916,39.433384852922,44.8075036065721,51.3348742059248,58.4680901168564,65.4224134143398,69.8321603398481,73.8098633950607,78.6157557150025,82.0008257027754
